대분류,품명,규격,단위,자재비,노무비,경비,비고,연도,현장,협력사,계약번호
CHAMBER, SOUND CHAMBER , 2000 x 1800*1400 , EA ,1764019,708069,,  ,2019,뷰웍스,영진기술,2019-5-0157
CHAMBER, SOUND CHAMBER , 2300 x 2050*1600 , EA ,2308848,926761,,  ,2019,뷰웍스,영진기술,2019-5-0157
CHAMBER, SOUND CHAMBER , 4550 x 2700*1800 , EA ,5010249,2011092,,  ,2019,뷰웍스,영진기술,2019-5-0157
CHAMBER, SOUND CHAMBER , 4600 x 1700*2000 , EA ,4038259,1620939,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 1100 x 700 , EA ,171309,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 1500 x 1400 , EA ,467208,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 1700 x 1200 , EA ,453859,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 1700 x 750 , EA ,283662,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 2000 x 1100 , EA ,489456,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
Turning Vane , T.V (STL) , 500 x 300 , EA ,33372,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1000 x 500 , EA ,55620,48390,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1000 x 700 , EA ,77868,61611,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1100 x 400 , EA ,48945,44424,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1100 x 900 , EA ,110127,80783,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1200 x 500 , EA ,66744,55001,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1300 x 600 , EA ,86767,66900,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1400 x 500 , EA ,77868,61611,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 1600 x 1000 , EA ,177984,121109,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 300 x 300 , EA ,10011,21285,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 450 x 350 , EA ,17520,25748,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 500 x 300 , EA ,16686,25252,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 550 x 500 , EA ,30591,33516,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 700 x 400 , EA ,31147,33846,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 700 x 500 , EA ,38934,38474,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 700 x 600 , EA ,46720,43102,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 750 x 500 , EA ,41715,40126,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 750 x 600 , EA ,50058,45084,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 800 x 400 , EA ,35596,36490,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 800 x 900 , EA ,80092,62933,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 850 x 700 , EA ,66187,54671,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 900 x 500 , EA ,50058,45084,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 950 x 400 , EA ,42271,40457,,  ,2019,뷰웍스,영진기술,2019-5-0157
V.D, V.D (STL) , 950 x 600 , EA ,63406,53017,,  ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 보통인부 , 인 ,  ,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 덕트공 , 인 ,  ,  ,,  ,2019,뷰웍스,영진기술,2019-5-0157
삭제, 공구손료 , 노무비의 2% , 식 ,,3429288,,  ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 배관용 스테인리스 강관(10S) , D20x2.0T , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 배관용 스테인리스 강관(10S) , D25x2.8T , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 배관용 스테인리스 강관(10S) , D32x2.8T , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 잡자재비 , 관의 3% , 식 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 아티론보온 , 9TxD20 , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 아티론보온 , 9TxD25 , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 아티론보온 , 9TxD32 , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 유니온 (STS 나사) D20 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 유니온 (STS 나사) D32 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 니플 (STS 나사) D20 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 니플 (STS 나사) D32 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 엘보(STS 용접#10) D20 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 엘보(STS 용접#10) D32 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 티이(STS 용접 S#10) D25 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 티이(STS 용접 S#10) D32 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 리듀서(STS용접S#10) D25 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 리듀서(STS용접S#10) D32 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반배관용 STS강관 이음쇠 , 캡 (STS 용접S#10) D25 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 스텐관용접 , D20 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 스텐관용접 , D25 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 스텐관용접 , D32 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 게이트 밸브 ," 청동,10kg,D20 ", EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 게이트 밸브 ," 청동,10kg,D32 ", EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 스트레이너 ," 나사, 10kg, D20 ", EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 절연행가(달대볼트) , D20 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 절연행가(달대볼트) , D25 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 절연행가(달대볼트) , D32 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 강관스리브(지수판제외,벽체) ", D32 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 내화충전재(강관,벽체) ", D32 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 보통인부 , 인 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 배관공 , 인 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 공구손료 , 노무비의 2% , 식 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 배관용 탄소강관 ," 백관 (SPP), D50, 반제품 ", M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 배관용 탄소강관 ," 백관 (SPP), D100, 반제품 ", M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 잡자재비 , 관의 3% , 식 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 아티론보온 , 9TxD50 , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 아티론보온 , 9TxD100 , M ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 나사식 강관제 관이음쇠 , 백엘보 (나사) D50 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 용접식 관이음쇠 , 백엘보 (용접) D100 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 용접식 관이음쇠 , 백티이 (용접) D100 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 나사식 강관제 관이음쇠 , 백소켓 (나사) D50 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 나사식 강관제 관이음쇠 , 백니플 (나사) D50 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 용접식 관이음쇠 , U_TRAP D50 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 강관용접 , D100 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 용접합후렌지 , D100 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 플랜지(FLANGE) , 맹플랜지 (10KG) D100 , EA ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반행거(달대볼트) , D50 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 일반행거(달대볼트) , D100 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 강관스리브(지수판제외,벽체) ", D50 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 강관스리브(지수판제외,벽체) ", D100 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 내화충전재(강관,벽체) ", D50 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음," 내화충전재(강관,벽체) ", D100 , 개소 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 유성페인트칠 , 철재면2회 , M2 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 녹막이페인트칠 , 2회 , M2 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 보통인부 , 인 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
삭제_단가없음, 노무비 , 배관공 , 인 ,,,, out of scope ,2019,뷰웍스,영진기술,2019-5-0157
